Timestamp(KST),BTC_Price($),1m_Rolling_Liq($),1m_Long_Liq($),1m_Short_Liq($),Liq_Threshold($),1m_OI_Speed(%),OI_Speed_Threshold(%),5s_Price_Delta($),1m_Price_Delta($),1m_Price_Slope,Signal,Bot_State
2026-08-29 01:27:22,77258,5848362,3884637,1963724,1400000,0.2405,0.18,0.1,200.0,2.9116,LONG,STOPPED
2026-08-29 01:28:02,77535,6883253,2472766,4410486,1400000,-0.2059,0.18,118.8,351.0,6.4635,LONG,STOPPED
2026-08-29 01:28:03,77540,5897892,2176939,3720952,1400000,-0.2059,0.18,119.9,361.8,6.8569,LONG,STOPPED
2026-08-29 01:28:04,77561,5875757,2034621,3841135,1400000,-0.2059,0.18,96.7,401.5,7.2683,LONG,STOPPED
2026-08-29 01:28:05,77543,6087018,2129526,3957491,1400000,-0.2194,0.18,39.8,365.8,7.5315,LONG,STOPPED
2026-08-29 01:28:06,77543,6039779,2224461,3815318,1400000,-0.2194,0.18,39.8,365.8,7.5315,LONG,STOPPED
2026-08-29 01:28:07,77536,6130640,2259455,3871185,1400000,-0.2823,0.18,59.2,308.3,7.8145,LONG,STOPPED
2026-08-29 01:28:20,77478,6021272,1883017,4138254,1400000,-0.3947,0.18,4.4,217.7,5.6436,LONG,STOPPED
2026-08-29 01:28:21,77478,6032934,1883017,4149916,1400000,-0.3957,0.18,4.4,217.7,5.6436,LONG,STOPPED
2026-08-29 01:28:22,77505,6115909,1883017,4232891,1400000,-0.4058,0.18,62.0,248.0,5.5493,LONG,STOPPED
2026-08-29 01:28:23,77499,6052246,1819354,4232891,1400000,-0.4058,0.18,46.9,309.2,5.2469,LONG,STOPPED
2026-08-29 01:28:24,77499,6040359,1807467,4232891,1400000,-0.4149,0.18,27.2,308.0,5.054,LONG,STOPPED
2026-08-29 01:28:25,77508,5829165,1794837,4034328,1400000,-0.4157,0.18,30.0,278.0,4.8901,LONG,STOPPED
2026-08-29 01:28:26,77508,5764485,1769037,3995447,1400000,-0.4157,0.18,2.0,301.6,4.7414,LONG,STOPPED
2026-08-29 01:28:27,77515,5749508,1737959,4011549,1400000,-0.4597,0.18,16.1,287.3,4.5987,LONG,STOPPED
2026-08-29 01:28:28,77515,5715081,1737959,3977121,1400000,-0.4467,0.18,16.1,287.3,4.4597,LONG,STOPPED
2026-08-29 01:28:29,77515,5638110,1660988,3977121,1400000,-0.4467,0.18,16.1,287.3,4.4597,LONG,STOPPED
2026-08-29 01:28:39,77520,5732161,1644929,4087231,1400000,-0.4276,0.18,17.0,304.0,2.1192,LONG,STOPPED
2026-08-29 01:28:40,77520,5670356,1602430,4067926,1400000,-0.4276,0.18,42.9,306.7,2.0023,LONG,STOPPED
2026-08-29 01:28:41,77505,5691213,1623286,4067926,1400000,-0.4303,0.18,22.7,311.4,1.8205,LONG,STOPPED
2026-08-29 01:28:42,77526,5709865,1641938,4067926,1400000,-0.4287,0.18,49.3,311.1,1.7095,LONG,STOPPED
2026-08-29 01:28:43,77521,5684159,1641938,4042220,1400000,-0.4443,0.18,48.3,298.0,1.5839,LONG,STOPPED
2026-08-29 01:28:44,77521,5656923,1641938,4014984,1400000,-0.4443,0.18,48.3,298.0,1.5839,LONG,STOPPED
2026-08-29 01:28:46,77530,5522620,1641938,3880681,1400000,-0.4786,0.18,25.6,273.0,1.1846,LONG,STOPPED
2026-08-29 01:28:47,77538,5516843,1636161,3880681,1400000,-0.4786,0.18,12.3,253.5,1.1411,LONG,STOPPED
2026-08-29 01:28:48,77532,5369629,1636161,3733467,1400000,-0.4786,0.18,11.6,240.8,1.0813,LONG,STOPPED
2026-08-29 01:28:49,77541,5369629,1636161,3733467,1400000,-0.4834,0.18,31.2,263.7,1.051,LONG,STOPPED
2026-08-29 01:28:50,77537,5336231,1602764,3733467,1400000,-0.4757,0.18,27.7,217.4,0.9886,LONG,STOPPED
2026-08-29 01:28:58,77512,2417560,718739,1698820,1400000,-0.2277,0.18,4.6,47.5,0.3513,LONG,STOPPED
2026-08-29 01:28:59,77512,2380005,718739,1661265,1400000,-0.2277,0.18,4.6,47.5,0.3513,LONG,STOPPED
